"Date","State","City","Summary","time","altitude","reporter","relative_location","evasive_action","disposition","report_type"
2025-06-04,"WISCONSIN","APPLETON","PRELIM INFO FROM FAA OPS: APPLETON, WI/UAS SIGHTING/1720C/APPLETON FCT ADVISED, CRJ2, ORD - ATW, REPORTED A WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE SSW BOUND AT 2,800 FEET 8 NNE ATW. NO EVASIVE ACTION TAKEN. OUTAGAMIE SHERIFF NOTIFIED.","1720C","800 FEET","ATW","8 NNE ATW","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-04,"PENNSYLVANIA","PHILADELPHIA","PRELIM INFO FROM FAA OPS: PHILADELPHIA, PA/UAS SIGHTING/2033E/PHILADELPHIA NORTHEST ATCT ADVISED, HELO, REPORTED A FOOTBALL-SIZED UAS WITH GREEN LIGHTS AT THE 2 O'CLOCK POSITION WHILE WSW BOUND AT 1,100 FEET 5 WSW PNE. NO EVASIVE ACTION TAKEN. PHILADELPHIA PD TACAIR NOTIFIED.","2033E","100 FEET","HELO","5 WSW PNE","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-05,"FLORIDA","STUART","PRELIM INFO FROM FAA OPS: STUART, FL/UAS SIGHTING/1541E/STUART ATCT ADVISED, GULFSTREAM GLF4, TEB - SUA, WHILE ON APCH ACFT REPORTED A BLACK UAS FROM THE RIGHT SIDE WHILE ESE BOUND AT 300 FEET VCNTY SUA. NO EVASIVE ACTION TAKEN. MARTIN COUNTY SHERIFF NOTIFIED.","1541E","300 FEET",NA,". NO","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-05,"CALIFORNIA","SAN JOSE","PRELIM INFO FROM FAA OPS: SAN JOSE, CA/UAS SIGHTING/1719P/NORCAL TRACON ADVISED, CESSNA C182, REPORTED A SILVER UAS FROM THE 12 O'CLOCK POSITION WHILE SW BOUND AT 6,500 FEET 9 ENE SJC. NO EVASIVE ACTION TAKEN. SANTA CLARA COUNTY SHERIFF NOTIFIED.","1719P","500 FEET",NA,"9 ENE SJC","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-05,"KANSAS","WICHITA","PRELIM INFO FROM FAA OPS: WICHITA, KS/UAS SIGHTING/2050C/WICHITA ATCT ADVISED, KC35, REPORTED UAS FROM THE 10 O'CLOCK POSITION WHILE N BOUND AT 5,000 FEET 12 ENE ICT. NO EVASIVE ACTION TAKEN. LOCAL LEO NOTIFIED.","2050C","000 FEET",NA,"12 ENE ICT","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-06,"TEXAS","DALLAS-FORT WORTH","PRELIM INFO FROM FAA OPS: DALLAS-FORT WORTH, TX/UAS SIGHTING/1103C/DFW ATCT ADVISED, A320, ATL - DFW, REPORTED A UAS AT THE 12 O'CLOCK POSITION WHILE S BOUND AT 1,500 FEET 2 N DFW. NO EVASIVE ACTION TAKEN. DFW ARPT DPS NOTIFIED.","1103C","500 FEET","DFW","2 N DFW","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-06,"CALIFORNIA","NAPA","PRELIM INFO FROM FAA OPS: NAPA, CA/UAS SIGHTING/1600P/NAPA ATCT ADVISED, CESSNA C172, APC - UNKN, REPORTED RED AND WHITE UAS WHILE SW BOUND AT 2,500 FEET VCNTY SCAGGS ISLAND VORTAC (SGD). NO EVASIVE ACTIONS TAKEN. CHP NOTIFIED.","1600P","500 FEET","UNKN",NA,NA,NA,"PRELIM INFO"
2025-06-06,"TEXAS","HOUSTON","PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/2041C/HOUSTON TRACON ADVISED, E75L, IAH - TUS, REPORTED A UAS FROM THE 10 O'CLOCK POSITION WHILE SW BOUND AT 4,800 FEET 5 SW IAH. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.","2041C","800 FEET","TUS","5 SW IAH","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-06,"CALIFORNIA","LONG BEACH","PRELIM INFO FROM FAA OPS: LONG BEACH, CA/UAS SIGHTING/1924P/LONG BEACH ATCT ADVISED, ROBINSON R44, REPORTED A UAS WHILE SW BOUND AT 900 FEET 4 S LGB. NO EVASIVE ACTION TAKEN. LONG BEACH PD NOTIFIED.","1924P","900 FEET",NA,"4 S LGB","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-07,"CALIFORNIA","CONCORD","PRELIM INFO FROM FAA OPS: CONCORD, CA/UAS SIGHTING/0940P/CONCORD ATCT ADVISED, CESSNA C172, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE NNE BOUND AT 1,000 FEET 1 W CCR. NO EVASIVE ACTION TAKEN. CONCORD PD NOTIFIED.","0940P","000 FEET",NA,"1 W CCR","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-07,"COLORADO","DENVER","PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/1154M/DENVER TRACON ADVISED, B738, DEN - LOS CABOS, MEXICO (MMSD), REPORTED A WHITE UAS WHILE SW BOUND AT 8,000 FEET 8 SW DEN. NO EVASIVE ACTION TAKEN. DENVER INTL ARPT PD NOTIFIED.","1154M","000 FEET",NA,"8 SW DEN","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-07,"MINNESOTA","MINNEAPOLIS","PRELIM INFO FROM FAA OPS: MINNEAPOLIS, MN/UAS SIGHTING/1405C/CRYSTAL ATCT ADVISED, PIPER P28A, REPORTED A GREEN UAS WHILE SE BOUND AT 1,200 FEET 0.5 MILE SE MIC. NO EVASIVE ACTION REPORTED. HENNEPIN COUNTY SHERIFF NOTIFIED.","1405C","200 FEET",NA,". NO",NA,NA,"PRELIM INFO"
2025-06-07,"COLORADO","DENVER","PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/LATE REPORT 6-7 1535M/DENVER ATCT ADVISED, BEECH BE40, APA - AAO, REPORTED A WHITE UAS WHILE W BOUND AT 8,000 FEET 6 SW DEN. EVASIVE ACTION NOT REPORTED. LEO NOTIFICATION NOT REPORTED. WOC DW/KC","1535M","000 FEET","AAO","6 SW DEN",NA,NA,"PRELIM INFO"
2025-06-08,"ILLINOIS","NORTHBROOK","PRELIM INFO FROM FAA OPS: NORTHBROOK, IL/UAS SIGHTING/0755C/CHICAGO TRACON ADVISED, CIRRUS SR20, REPORTED GREY AND WHITE UAS WHILE NW BOUND AT 3,000 FEET 8 NW NORTHBROOK VOR (OBK). NO EVASIVE ACTION REPORTED. FBI NOTIFIED.","0755C","000 FEET",NA,"8 NW NORTHBROOK",NA,NA,"PRELIM INFO"
2025-06-08,"MARYLAND","STEVENSVILLE","PRELIM INFO FROM FAA OPS: STEVENSVILLE, MD/UAS SIGHTING/0912E/POTOMAC TRACON ADVISED, EXPERIMENTAL VAN'S RV12, REPORTED A SMALL ORANGE QUADCOPTER FROM THE 12 O'CLOCK POSITION WHILE S BOUND AT 1,200 FEET VCNTY BAY BRIDGE ARPT (W29). EVASIVE ACTION TAKEN. MARYLAND STATE PD NOTIFIED.","0912E","200 FEET",NA,NA,"EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-08,"CALIFORNIA","LIVERMORE","PRELIM INFO FROM FAA OPS: LIVERMORE, CA/UAS SIGHTING/0823P/LIVERMORE ATCT ADVISED, CESSNA C172, REPORTED UAS FROM THE 12 O'CLOCK WHILE ENE BOUND AT 1,400 FEET 1 N LVK. NO EVASIVE ACTION REPORTED. LIVERMORE PD NOTIFIED.","0823P","400 FEET",NA,"1 N LVK",NA,"PD NOTIFIED","PRELIM INFO"
2025-06-08,"ILLINOIS","CHICAGO","PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1328C/CHICAGO TRACON ADVISED, CIRRUS SR20, REPORTED A BLACK UAS FROM WHILE W BOUND AT 2,500 FEET 15 NE ORD. NO EVASIVE ACTION TAKEN. CHICAGO DEPARTMENT OF AVIATION NOTIFIED.","1328C","500 FEET",NA,"15 NE ORD","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-08,"OHIO","LANCASTER","PRELIM INFO FROM FAA OPS: LANCASTER, OH/UAS SIGHTING/1520E/COLUMBUS ATCT ADVISED, E55P, APF - CMH, REPORTED A BLACK UAS FROM THE 12 O'CLOCK POSITION WHILE N BOUND AT 7,000 FEET  DIRECT OVER LHQ. NO EVASIVE ACTION TAKEN. FAIRFIELD COUNTY SHERIFF NOTIFIED.","1520E","000 FEET","CMH",". NO","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-08,"ILLINOIS","CHICAGO","PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1434C/CHICAGO TRACON ADVISED, CRJ2, FWA - ORD, REPORTED UAS FROM THE 12 O'CLOCK WHILE W BOUND AT 6,500 FEET 18 E ORD. NO EVASIVE ACTION REPORTED. FBI NOTIFIED.","1434C","500 FEET","ORD","18 E ORD",NA,NA,"PRELIM INFO"
2025-06-08,"WASHINGTON","SEATTLE","PRELIM INFO FROM FAA OPS: SEATTLE, WA/UAS SIGHTING/1255P/SEATTLE TRACON ADVISED, CESSNA C172, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE SSE BOUND AT 5,000 FEET 12 NE SEA. NO EVASIVE ACTION TAKEN. LEO NOTIFIED.","1255P","000 FEET",NA,"12 NE SEA","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-08,"TEXAS","COLLEGE STATION","PRELIM INFO FROM FAA OPS: COLLEGE STATION, TX/UAS SIGHTING/1629C/HOUSTON TRACON ADVISED, LEARJET LJ75, DFW - CXO, REPORTED UAS WHILE ESE BOUND AT 7,500 FEET 15 E CLL. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.","1629C","500 FEET","CXO","15 E CLL","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-08,"CALIFORNIA","OAKLAND","PRELIM INFO FROM FAA OPS: OAKLAND, CA/UAS SIGHTING/1443P/NORCAL TRACON ADVISED, A320, SFO - VANCOUVER, CANADA (CYYZ), REPORTED A UAS FROM THE 10 O'CLOCK POSITION WHILE NE BOUND AT 3,800 FEET VCNTY OAK. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC JE/KC","1443P","800 FEET",NA,". NO","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-08,"CALIFORNIA","LOS ANGELES","PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS SIGHTING/1549P/LOS ANGELES ATCT ADVISED, B38M, LAX - VANCOUVER, CANADA (CYVR), REPORTED A BLACK AND WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE WSW BOUND AT 1,500 FEET 3 WSW LAX. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC JE/KC","1549P","500 FEET",NA,"3 WSW LAX","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-08,"FLORIDA","ORLANDO","PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/1908E/CENTRAL FLORIDA TRACON ADVISED, A319, TPA - MCO, REPORTED A GRAY UAS WHILE S BOUND AT 3,000 FEET 7 N ORL. NO EVASIVE ACTION TAKEN. SEMINOLE COUNTY SHERIFF NOTIFIED.","1908E","000 FEET","MCO","7 N ORL","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-08,"MASSACHUSETTS","BOSTON","PRELIM INFO FROM FAA OPS: BOSTON, MA/UAS INCIDENT/2131E/BOSTON ATCT ADVISED, EUROCOPTER EC35, MA39 - MA39, REPORTED A UAS FROM THE 2 O'CLOCK POSITION WHILE WSW BOUND AT 1,300 FEET 5 W BOS.  TOOK EVASIVE ACTION TO AVOID UAS. MASSACHUSETTS PORT STATE PD NOTIFIED.","2131E","300 FEET",NA,"5 W BOS",NA,"PD NOTIFIED","PRELIM INFO"
2025-06-09,"ILLINOIS","CHICAGO","PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/0954C/CHICAGO TRACON ADVISED, CESSNA C56X, TORONTO, CANADA (CYYZ) - MDW, REPORTED UAS WHILE SE BOUND AT 3,000 FEET 18 ESE MDW. NO EVASIVE ACTION TAKEN. LEO NOTIFIED.","0954C","000 FEET","MDW","18 ESE MDW","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-09,"ILLINOIS","CHICAGO","PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/0954C/CHICAGO TRACON ADVISED, B738, BOS - MDW, REPORTED A SILVER UAS ABOVE ACFT WHILE NW BOUND AT 3,000 FEET 18 ESE MDW. NO EVASIVE ACTION TAKEN. CLOSEST PROXIMITY 30 FEET VERTICAL, 0 LATERAL. LEO NOTIFICATION NOT REPORTED. WOC DJ/DJ","0954C","000 FEET","MDW","18 ESE MDW","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-09,"FLORIDA","ORLANDO","PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/1730E/KISSIMMEE ATCT ADVISED, BEECH BE40, REPORTED A UAS FROM THE 4 O'CLOCK POSITION WHILE SW BOUND AT 400 FEET 1 NE ISM. NO EVASIVE ACTION TAKEN. KISSIMMEE PD NOTIFIED.","1730E","400 FEET",NA,"1 NE ISM","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-09,"ILLINOIS","CHICAGO","PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1852C/CHICAGO TRACON ADVISED, B738, DCA - ORD, REPORTED BLACK UAS FROM THE 12 O'CLOCK POSITION WHILE W BOUND AT 7,000 FEET 20 E ORD. NO EVASIVE ACTION TAKEN. CHICAGO FBI NOTIFIED.","1852C","000 FEET","ORD","20 E ORD","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-10,"ILLINOIS","CHICAGO","PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/0740C/CHICAGO TRACON ADVISED, BEECH BE30, REPORTED A UAS WHILE SW BOUND AT 3,000 FEET 7 NE MDW. NO EVASIVE ACTION TAKEN. MDW COMMUNICATION CENTER NOTIFIED.","0740C","000 FEET",NA,"7 NE MDW","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-10,"VIRGINIA","NEWPORT NEWS","PRELIM INFO FROM FAA OPS: NEWPORT NEWS, VA/UAS SIGHTING/1208E/NORFOLK APCH ADVISED, CESSNA C56X, TYS - PHF, REPORTED A UAS FROM THE 1 O'CLOCK POSITION WHILE SSE BOUND AT 2,000 FEET 10 NNE PHF. NO EVASIVE ACTION TAKEN. GLOUCESTER COUNTY SHERIFF NOTIFIED.","1208E","000 FEET","PHF","10 NNE PHF","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-10,"TENNESSEE","NASHVILLE","PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/1219C/NASHVILLE ATCT ADVISED, B738, LGA - BNA, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE SW BOUND AT 1,200 FEET 2 SSW BNA. NO EVASIVE ACTION TAKEN. MNAA NOTIFIED.","1219C","200 FEET","BNA","2 SSW BNA","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-10,"MICHIGAN","DETROIT","PRELIM INFO FROM FAA OPS: DETROIT, MI/UAS SIGHTING/1920E/DETROIT TRACON ADVISED, CESSNA C172, REPORTED BLACK UAS AT 3,000 FEET 7 W DET. NO EVASIVE ACTION TAKEN. MICHIGAN STATE PD NOTIFIED.","1920E","000 FEET",NA,"7 W DET","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-10,"COLORADO","DENVER","PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/1820M/METRO ATCT ADVISED, PIPER P28A, REPORTED BLACK UAS WHILE S BOUND AT 6,300 FEET 2 NW BJC. NO EVASIVE ACTION TAKEN. LEO CONTACT INFORMATION NOT PROVIDED. WOC MO/RC","1820M","300 FEET",NA,"2 NW BJC","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-10,"CALIFORNIA","STOCKTON","PRELIM INFO FROM FAA OPS: STOCKTON, CA/UAS SIGHTING/1950P/NORCAL TRACON ADVISED, BEECH BE9L, REPORTED A UAS AT THE 12 O'CLOCK POSITION WHILE E BOUND AT 5,000 FEET 11 WSW SCK. NO EVASIVE ACTION TAKEN. SAN JOAQUIN COUNTY SHERIFF NOTIFIED.","1950P","000 FEET",NA,"11 WSW SCK","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-10,"FLORIDA","MIAMI","PRELIM INFO FROM FAA OPS: MIAMI, FL/UAS SIGHTING/2255E/MIAMI APCH ADVISED, PIPER P28A, REPORTED A UAS AT THE 12 O'CLOCK POSITION 300 FEET BELOW WHILE NW BOUND AT 2,300 FEET 7 NW OPF. NO EVASIVE ACTION TAKEN. MIAMI-DADE PD NOTIFIED.","2255E","300 FEET",NA,"7 NW OPF","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-11,"COLORADO","AKRON","PRELIM INFO FROM FAA OPS: AKRON, CO/UAS SIGHTING/0720M/DENVER ARTCC ADVISED, BEECH BE99, DEN - MCK, REPORTED A UAS WHILE NE BOUND AT 1,100 FEET 10 SE AKO. NO EVASIVE ACTION TAKEN. WASHINGTON COUNTY SHERIFF NOTIFIED.","0720M","100 FEET","MCK","10 SE AKO","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-11,"INDIANA","TERRE HAUTE","PRELIM INFO FROM FAA OPS: TERRE HAUTE, IN/UAS SIGHTING/1040E/TERRE HAUTE APCH ADVISED, DIAMOND DA40, REPORTED A UAS FROM THE 10 O'CLOCK POSITION WHILE SW BOUND AT 1,600 FEET S SE TTH. NO EVASIVE ACTION TAKEN. VIRGO COUNTY SHERIFF NOTIFIED.","1040E","600 FEET",NA,". NO","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-11,"MASSACHUSETTS","BOSTON","PRELIM INFO FROM FAA OPS: BOSTON, MA/UAS SIGHTING/1200E/BOSTON TRACON ADVISED, CESSNA C402, REPORTED A PURPLE UAS AT THE 5 O'CLOCK POSITION WHILE NNW BOUND AT 3,000 FEET 8 SE BOS. NO EVASIVE ACTION TAKEN. MA STATE PD NOTIFIED.","1200E","000 FEET",NA,"8 SE BOS","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-11,"NEW YORK","NEW YORK","PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1430E/LAGUARDIA ATCT ADVISED, B738, DFW - LGA, REPORTED UAS WHILE SW BOUND AT 400 FEET 1 NE LGA. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT NOTIFIED.","1430E","400 FEET","LGA","1 NE LGA","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-11,"ARIZONA","GLENDALE","PRELIM INFO FROM FAA OPS: GLENDALE, AZ/UAS SIGHTING/1550M/ALBUQUERQUE ARTCC ADVISED, 2/F35, REPORTED A UAS 500 FEET ABOVE WHILE N BOUND AT 7,000 FEET 22 SSW LUKE TACAN (LUF). NO EVASIVE ACTION TAKEN. MARICOPA COUNTY SHERIFF NOTIFIED.","1550M","500 FEET",NA,"22 SSW LUKE","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-11,"CALIFORNIA","LOS ANGELES","PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS SIGHTING/1655P/SOCAL TRACON ADVISED, GULFSTREAM GL5T, KEFLAVIK, ICELAND (BIKF) - LAX, REPORTED A BLACK AND GRAY UAS FROM THE 1 O'CLOCK POSITION WHILE SW BOUND AT 13,000 FEET 6.8 SE SBD. NO EVASIVE ACTION TAKEN. LAPD AVIATION NOTIFIED.","1655P","000 FEET","LAX","6.8 SE SBD","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-11,"TEXAS","HOUSTON","PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/2056C/HOUSTON TRACON ADVISED, E75L, XNA - IAH, REPORTED A BLACK UAS 1,500 FEET BELOW WHILE WSW BOUND AT 13,500 FEET 45 NE IAH. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.  WOC DW/JE","2056C","500 FEET","IAH","45 NE IAH","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-11,"CALIFORNIA","SANTA ANA","PRELIM INFO FROM FAA OPS: SANTA ANA, CA/UAS SIGHTING/1950P/SOCAL TRACON ADVISED, CANADAIR CRJ2, REPORTED A WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE ESE BOUND AT 2,500 FEET 14 W SNA. NO EVASIVE ACTION TAKEN. FULLERTON PD NOTIFIED.","1950P","500 FEET",NA,"14 W SNA","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-11,"CALIFORNIA","SACRAMENTO","PRELIM INFO FROM FAA OPS: SACRAMENTO, CA/UAS SIGHTING/2131P/NORCAL TRACON ADVISED, E75L, SMF - SAN, REPORTED UAS WHILE ESE BOUND AT 4,000 FEET 10 NNE SAC. EVASIVE ACTION NOT REPORTED. SACRAMENTO COUNTY SHERIFF NOTIFIED.","2131P","000 FEET","SAN","10 NNE SAC",NA,NA,"PRELIM INFO"
2025-06-12,"NEW YORK","NEW YORK","PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/0730E/JFK ATCT ADVISED, CRJ9, BTV - JFK, REPORTED A UAS WHILE SW BOUND AT 1,100 FEET 3 SE JFK. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.","0730E","100 FEET","JFK","3 SE JFK","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-12,"NEW YORK","NEW YORK","PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1001E/LAGUARDIA ATCT ADVISED, A20N, FLL - LGA, REPORTED UAS FROM THE 10 O'CLOCK POSITION WHILE SW BOUND AT 1,000 FEET 3 N LGA. NO EVASIVE ACTION REPORTED. NEW YORK PD NOTIFIED.","1001E","000 FEET","LGA","3 N LGA",NA,"PD NOTIFIED","PRELIM INFO"
2025-06-12,"ARIZONA","PHOENIX","PRELIM INFO FROM FAA OPS: PHOENIX, AZ/UAS SIGHTING/0828M/DEER VALLEY ATCT ADVISED, PIPER P28A, DVT - DVT, REPORTED A SMALL BLACK UAS FROM THE 12 O'CLOCK POSITION WHILE N BOUND AT 2,100 FEET 1 SW DVT. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC PM/JG","0828M","100 FEET","DVT","1 SW DVT","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-12,"NEVADA","LAS VEGAS","PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS SIGHTING/0932P/LAS VEGAS TRACON ADVISED, A319, FAT - LAS, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE N BOUND AT 6,000 FEET 12 E LAS. NO EVASIVE ACTION TAKEN. LVMPD NOTIFIED.","0932P","000 FEET","LAS","12 E LAS","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-12,"CALIFORNIA","BURBANK","PRELIM INFO FROM FAA OPS: BURBANK, CA/UAS SIGHTING/1907P/BURBANK ATCT ADVISED, E75L, UNKN - BUR, REPORTED A UAS FROM THE 9 O'CLOCK POSITION 100 FEET BELOW WHILE E BOUND AT 2,000 FEET 4 W BUR. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC DW/KC","1907P","100 FEET","BUR","4 W BUR","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-13,"WISCONSIN","WEST BEND","PRELIM INFO FROM FAA OPS: WEST BEND, WI/UAS SIGHTING/0817C/MILWAUKEE ATCT ADVISED, BEECH BE33, REPORTED A DARK GRAY UAS WHILE NE BOUND AT 9,000 FEET 10 S ETB. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC PM/JA","0817C","000 FEET",NA,"10 S ETB","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-13,"TENNESSEE","NASHVILLE","PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/0930C/NASHVILLE ATCT ADVISED, BELL B06, REPORTED A BLACK QUADCOPTER UAS 200 FEET BELOW WHILE W BOUND AT 1,600 FEET 6 WNW BNA. NO EVASIVE ACTION TAKEN. METROPOLITAN NASHVILLE ARPT AUTHORITY NOTIFIED.","0930C","200 FEET",NA,"6 WNW BNA","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-13,"TEXAS","DAISETTA","PRELIM INFO FROM FAA OPS: DAISETTA, TX/UAS SIGHTING/1016C/HOUSTON TRACON ADVISED, E75L, LIT - IAH, REPORTED A BLACK UAS FROM THE 1 O'CLOCK POSITION WHILE SW BOUND AT 11,000 FEET 17 NE DAISETTA VORTAC (DAS). NO EVASIVE ACTION REPORTED. LEO NOTIFICATION NOT REPORTED. WOC PM/JA","1016C","000 FEET","IAH","17 NE DAISETTA",NA,NA,"PRELIM INFO"
2025-06-13,"MASSACHUSETTS","WESTFIELD/SPRINGFIELD","PRELIM INFO FROM FAA OPS: WESTFIELD/SPRINGFIELD, MA/UAS SIGHTING/1146E/BARNES ATCT ADVISED, CESSNA C177, OBSERVED A UAS WHILE NORTHEAST BOUND AT900 FEET, 2 NNE BARNES. NO EVASIVE ACTION REPORTED. ARPT MANAGEMENT AND YANKEE TRACON NOTIFIED.","1146E",NA,NA,"2 NNE BARNES",NA,NA,"PRELIM INFO"
2025-06-13,"NEW YORK","NEW YORK","PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1458E/NEW YORK TRACON ADVISED, PIPER P28A, REPORTED A WHITE QUADCOPTER UAS FROM THE 9 O'CLOCK POSITION 500 FEET BELOW WHILE NE BOUND AT 2,500 FEET 10 N LGA. NO EVASIVE ACTION TAKEN. NYPD AVIATION NOTIFIED.","1458E","500 FEET",NA,"10 N LGA","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-13,"CALIFORNIA","SAN DIEGO","PRELIM INFO FROM FAA OPS: SAN DIEGO, CA/UAS SIGHTING/1341P/MONTGOMERY-GIBBS ATCT ADVISED, CESSNA C172, REPORTED UAS FROM THE 9 O'CLOCK POSITION WHILE S BOUND AT 1,400 FEET 3 E MYF. NO EVASIVE ACTION REPORTED. FBI NOTIFIED.","1341P","400 FEET",NA,"3 E MYF",NA,NA,"PRELIM INFO"
2025-06-13,"NEW JERSEY","TETERBORO","PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS SIGHTING/1818E/TETERBORO ATCT ADVISED, PILATUS PC12, ACK - TEB, REPORTED BLACK UAS FROM THE 10 O'CLOCK POSITION WHILE SW BOUND AT 1,300 FEET 11 ENE TEB. NO EVASIVE ACTION TAKEN. ARPT OPS CONTACT NUMBER NOT PROVIDED. WOC MO/RC","1818E","300 FEET","TEB","11 ENE TEB","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
